MLS Number,Property Type,Status,Street Number,Street Name,Unit Number,City/Location,Zip Code,County,List Price,Close Price,Close Date,Area,Subdivision,Master Planned Community,Market Area,School District,School Elementary,School Middle,School High,Sq Ft Total,Price Sq Ft List,Price Sq Ft Sold,Lot Size,Acres,Price Acre List,Price Acre Sales,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Room Count,Fireplaces Number,Stories,New Construction,New Construction Desc,Pool Private,No Of Garage Cap,Style,DOM,CDOM,List Office MLSID,List Office Name,List Agent MLSID,List Agent Full Name,Selling Office MLSID,Selling Office Name,Selling Agent MLSID,Selling Agent Full Name,Realist Owner Name,Last Change Timestamp,List Date ,Cap_Rate
22606014,Single-Family,Active,1320,Patterson,,Houston,77007,Harris,$429900.00,,,16,West End Villas,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2222,$193.47,,1517,0.0348,$12353448.00,,2014,3,3,1,3.1,7,1,3,FALSE,,FALSE,2,Traditional,68,68,EXPD01,eXp Realty,FRANKLIN,Jimmy Franklin,,,,,,08/15/2019 3:51:39 PM,07/10/2019 12:00:00 AM,7.208087624
97246206,Single-Family,Active,5520,Larkin,,Houston,77007,Harris,$430000.00,,,9,Cottage Grove Add,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2014,$213.51,,2687,0.0617,$6969206.00,,2005,3,2,0,2,6,,2,FALSE,,TRUE,2,Contemporary/Modern,3,3,KWPT01,Keller Williams Realty,PIPERIM,Melonee Piperi,,,,,,09/13/2019 6:43:17 PM,09/13/2019 12:00:00 AM,3.774327199
26478430,Townhouse/Condo,Active,5405,Lillian,,Houston,77007,Harris,$430000.00,,,16,Lillian Square,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2542,$169.16,,1665,,,,2001,3,3,1,3.1,7,1,3,FALSE,,FALSE,2,Traditional,7,7,DGTY01,"John Daugherty, REALTORS",LEXSAK,Laura Sakowitz,,,,,,09/16/2019 3:39:36 PM,09/09/2019 12:00:00 AM,12.46918989
51486839,Single-Family,Active,4432,Eli,D,Houston,77007,Harris,$430000.00,,,16,Keystone 1st,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2266,$189.76,,2138,0.0491,$8757637.00,,2013,3,3,1,3.1,6,,4,FALSE,,FALSE,2,Contemporary/Modern,24,116,RVRS01,Madison Fine Properties,SHAHIN,Shahin Naghavi,,,,,,08/23/2019 2:55:41 PM,08/23/2019 12:00:00 AM,7.924148028
35939972,Single-Family,Active,5509,Blossom,,Houston,77007,Harris,$431000.00,,,16,5509 Blossom,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2495,$172.75,,1486,0.0341,$12639296.00,,2003,3,3,1,3.1,11,1,3,FALSE,,FALSE,2,Contemporary/Modern,28,97,GGPR29,BHGRE Gary Greene,kabney,Kirsten Abney,,,,,,08/19/2019 11:54:27 AM,08/19/2019 12:00:00 AM,11.59988702
37180317,Single-Family,Active,1317,Bingham,,Houston,77007,Harris,$434990.00,,,9,Stessel Add/Bingham Street,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2454,$177.26,,3005,0.069,$6304203.00,,2017,3,2,1,2.1,6,1,2,TRUE,Never Lived In,FALSE,2,Traditional,66,631,GKGK01,George Kawaja                 ,KAWAJAG,George Kawaja,,,,,,07/12/2019 8:37:43 AM,07/12/2019 12:00:00 AM,10.55646617
68984389,Single-Family,Active,5227,Lillian,,Houston,77007,Harris,$435000.00,,,16,Waterhill Homes/Lillian Sec 03,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2288,$190.12,,1596,0.0366,$11885246.00,,2005,3,3,1,3.1,6,1,3,FALSE,,FALSE,2,Contemporary/Modern,30,30,LLWP01,Laura Walton Properties,PetaMattis,Peta-Gay Mattis,,,,,,08/17/2019 11:05:52 AM,08/17/2019 12:00:00 AM,7.853356522
69420287,Townhouse/Condo,Active,4415,Rose,A,Houston,77007,Harris,$435000.00,,,16,Rose Street Court,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2240,$194.20,,2250,,,,2002,3,3,1,3.1,7,1,3,FALSE,,FALSE,2,Traditional,31,31,TRNR01,Martha Turner Sotheby's,PLEASON,Danny Pleason,,,,,,08/16/2019 10:54:29 AM,08/16/2019 12:00:00 AM,7.072
98233337,Single-Family,Active,5528,Larkin,C,Houston,77007,Harris,$435000.00,,,9,Larkin City Views,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2336,$186.22,,1830,0.042,$10357143.00,,2019,3,3,1,3.1,6,0,4,TRUE,Never Lived In,FALSE,2,Traditional,48,48,WMRS01,"Weichert,REALTORS-Murray Group",JMURRAY,Jackie Murray,,,,,,09/09/2019 9:27:23 AM,07/30/2019 12:00:00 AM,8.634713043
42248171,Single-Family,Active,5528,Larkin,B,Houston,77007,Harris,$435000.00,,,9,Larkin Ctiy Views,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2336,$186.22,,1682,0.0386,$11269430.00,,2019,3,3,1,3.1,6,0,4,TRUE,Never Lived In,FALSE,2,Traditional,48,48,WMRS01,"Weichert,REALTORS-Murray Group",JMURRAY,Jackie Murray,,,,,,09/09/2019 9:24:36 AM,07/30/2019 12:00:00 AM,8.634713043
73253039,Single-Family,Active,5528,Larkin,A,Houston,77007,Harris,$435000.00,,,9,Cottage Grove,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2336,$186.22,,1781,0.0409,$10635697.00,,2019,3,3,1,3.1,6,0,4,TRUE,Never Lived In,FALSE,2,Traditional,48,48,WMRS01,"Weichert,REALTORS-Murray Group",JMURRAY,Jackie Murray,,,,,,09/09/2019 9:26:36 AM,07/30/2019 12:00:00 AM,8.634713043
51519918,Townhouse/Condo,Active,5510,Venice,,Houston,77007,Harris,$435000.00,,,16,Rice Military,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2562,$169.79,,2490,,,,1999,3,2,1,2.1,8,1,3,FALSE,,FALSE,2,Traditional,69,69,VIEW01,Creekview Realty              ,PRELL,John Prell,,,,,,08/02/2019 1:38:39 PM,06/28/2019 12:00:00 AM,12.3136
83692036,Single-Family,Active,4211,Koehler,A,Houston,77007,Harris,$437500.00,,,16,Washington Corridor/Rice Military,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2075,$210.84,,2105,0.04,$10937500.00,,2017,3,3,1,3.1,6,0,3,FALSE,,FALSE,2,Contemporary/Modern,31,31,TRNR01,Martha Turner Sotheby's,elizag,Elizabeth Gregory,,,,,,08/16/2019 4:56:52 PM,08/16/2019 12:00:00 AM,4.193073292
34387054,Single-Family,Active,5905,Petty,A,Houston,77007,Harris,$437500.00,,,9,Cottage Grove,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2164,$202.17,,2744,,,,2019,3,2,1,2.1,7,,2,TRUE,To Be Built/Under Construction,FALSE,2,"Other Style, Traditional",38,38,TRNR01,Martha Turner Sotheby's,swarrell,Stephen Warrell,,,,,,08/09/2019 2:58:06 PM,08/09/2019 12:00:00 AM,5.633559851
56886829,Single-Family,Active,5507,Rose,,Houston,77007,Harris,$439000.00,,,16,Rice Military,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2316,$189.55,,2033,0.0467,$9400428.00,,2006,3,3,1,3.1,10,2,4,FALSE,,FALSE,2,Contemporary/Modern,62,657,RDFN02,Redfin Corporation,MBMILLER,Melanie Miller,,,,,,08/30/2019 3:00:11 PM,07/16/2019 12:00:00 AM,7.965635733
30478527,Single-Family,Active,1215,Summer,D,Houston,77007,Harris,$439000.00,,,9,Rooftops on Summer Street,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2529,$173.59,,1800,0.0413,$10629540.00,,2015,3,3,2,3.2,8,0,4,FALSE,,FALSE,2,Contemporary/Modern,66,66,SUAN06,Berkshire Hathaway HomeService,KULA,Fadi Semaan,,,,,,07/12/2019 12:56:37 PM,07/12/2019 12:00:00 AM,11.40131287
7640739,Single-Family,Active,1918,Goliad,C,Houston,77007,Harris,$439900.00,,,9,Goliad Park,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1975,$222.73,,1400,0.0321,$13704050.00,,,3,3,1,3.1,7,,4,TRUE,To Be Built/Under Construction,FALSE,2,Contemporary/Modern,3,172,CITQ01,Citiquest Properties,STEVENB,Patrick Burbridge,,,,,,09/13/2019 10:05:29 PM,09/13/2019 12:00:00 AM,2.400150232
86705946,Single-Family,Active,2302,Johnson,B,Houston,77007,Harris,$439900.00,,,9,Weber Place Amending Plat 1,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2300,$191.26,,1320,0.0303,$14518152.00,,2019,3,3,1,3.1,7,,4,TRUE,To Be Built/Under Construction,FALSE,2,Contemporary/Modern,3,170,CITQ01,Citiquest Properties,STEVENB,Patrick Burbridge,,,,,,09/13/2019 8:24:29 PM,09/13/2019 12:00:00 AM,7.631655416
34766255,Single-Family,Active,2302,Johnson,C,Houston,77007,Harris,$439900.00,,,9,Sawyer Heights,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2300,$191.26,,1635,0.0358,$12287710.00,,,3,3,1,3.1,3,,4,TRUE,To Be Built/Under Construction,FALSE,2,Contemporary/Modern,3,324,CITQ01,Citiquest Properties,STEVENB,Patrick Burbridge,,,,,,09/13/2019 8:24:46 PM,09/13/2019 12:00:00 AM,7.631655416
62411571,Single-Family,Active,5514,Petty,A,Houston,77007,Harris,$439900.00,,,9,Cottage Grove,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2632,$167.14,,1744,,,,2018,3,3,1,3.1,8,1,3,TRUE,Never Lived In,FALSE,2,Contemporary/Modern,17,716,CNCT01,Connect Realty,MBOATNER,Mary Goudreault,,,,,,08/30/2019 6:20:44 PM,08/30/2019 12:00:00 AM,12.97583917
8162921,Single-Family,Active,5516,Petty,A,Houston,77007,Harris,$439900.00,,,9,Cottage Grove,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2632,$167.14,,1744,,,,2018,3,3,1,3.1,8,1,3,TRUE,Never Lived In,FALSE,2,Contemporary/Modern,17,716,CNCT01,Connect Realty,MBOATNER,Mary Goudreault,,,,,,08/30/2019 6:22:52 PM,08/30/2019 12:00:00 AM,12.97583917
25495237,Townhouse/Condo,Active,604,Jackson Hill,D,Houston,77007,Harris,$439995.00,,,16,Jackson Hill Concepts,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2325,$189.25,,1472,,,,2011,3,3,1,3.1,7,,3,FALSE,,FALSE,1,Contemporary/Modern,48,135,KWHM01,Keller Williams Realty,hmljr,Hector Luna-Nino,,,,,,07/30/2019 9:29:44 AM,07/30/2019 12:00:00 AM,8.025998319
9832325,Single-Family,Active,4607,Nett,,Houston,77007,Harris,$445000.00,,,16,Nett Street Lndg,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2374,$187.45,,2077,0.0477,$9329140.00,,2019,3,3,1,3.1,10,,4,TRUE,Never Lived In,FALSE,2,Contemporary/Modern,11,90,ROPL01,"RealtyOne Plus, LLC",wayneliu,Wayne Liu,,,,,,09/05/2019 2:04:09 AM,09/05/2019 12:00:00 AM,8.384869174
35619298,Single-Family,Active,1203,Bonner,,Houston,77007,Harris,$445000.00,,,16,Vistas De Sevilla Amd Pla,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2252,$197.60,,2358,0.0541,$8225508.00,,2014,3,3,1,3.1,9,,3,FALSE,,FALSE,2,"Contemporary/Modern, Mediterranean, Spanish",25,25,COTH01,Coton House,zachary,Laurie Coton,,,,,,08/22/2019 9:32:35 PM,08/22/2019 12:00:00 AM,6.443549389
89311132,Single-Family,Active,701,Reinerman,,Houston,77007,Harris,$445000.00,,,16,Millennium Homes On Reinerman,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2360,$188.56,,1585,0.0364,$12225275.00,,2002,3,3,1,3.1,11,1,3,FALSE,,FALSE,2,Traditional,39,39,SUAN02,Berkshire Hathaway HomeService,TIGRES,Stephen Hallmark,,,,,,09/16/2019 11:36:28 AM,08/08/2019 12:00:00 AM,8.162094773
65356210,Single-Family,Active,6310,Hamman St,B,Houston,77007,Harris,$449000.00,,,16,Hamman Cottage,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2409,$186.38,,2194,,,,2006,3,3,1,3.1,6,,3,FALSE,,FALSE,2,Mediterranean,27,27,RMFP01,RE/MAX Fine Properties,NBPATEL,Nimesh Patel,,,,,,08/20/2019 2:07:58 PM,08/20/2019 12:00:00 AM,8.600307543
90742171,Single-Family,Active,1414,Beachton,,Houston,77007,Harris,$449000.00,,,9,Beachton Villas,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2790,$160.93,,1525,0.035,$12828571.00,,2013,4,3,1,3.1,10,,4,FALSE,,FALSE,2,Contemporary/Modern,39,197,RDFN02,Redfin Corporation,pipes,Angela Pipes,,,,,,08/08/2019 8:16:17 AM,08/08/2019 12:00:00 AM,14.60894355
46953921,Single-Family,Active,1215,Summer,B,Houston,77007,Harris,$449000.00,,,9,Rooftops on Summer Street,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2529,$177.54,,1950,0.0448,$10022321.00,,2015,3,3,2,3.2,8,0,4,FALSE,,FALSE,2,Contemporary/Modern,66,66,SUAN06,Berkshire Hathaway HomeService,KULA,Fadi Semaan,,,,,,07/12/2019 12:55:49 PM,07/12/2019 12:00:00 AM,10.49279132
92110362,Single-Family,Active,1918,Goliad,A,Houston,77007,Harris,$449900.00,,,9,Goliad Park,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1999,$225.06,,1800,0.0413,$10893462.00,,2019,3,3,1,3.1,7,,4,TRUE,To Be Built/Under Construction,FALSE,2,Contemporary/Modern,3,172,CITQ01,Citiquest Properties,STEVENB,Patrick Burbridge,,,,,,09/13/2019 9:55:29 PM,09/13/2019 12:00:00 AM,2.071256028
91515508,Single-Family,Active,1211A,Hickory,,Houston,77007,Harris,$450000.00,,,9,Washington Ave,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2079,$216.45,,,,,,2019,3,3,1,3.1,6,,3,TRUE,Never Lived In,FALSE,2,Contemporary/Modern,39,39,INTW01,Intown Homes,emwang,Emily Wang,,,,,,08/08/2019 5:47:02 PM,08/08/2019 12:00:00 AM,3.323116522
28723085,Single-Family,Active,5525,Kiam,A,Houston,77007,Harris,$450000.00,,,9,Kiam Street Twnhms,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2316,$194.30,,2550,0.0585,$7692308.00,,2008,3,3,1,3.1,11,1,3,FALSE,,FALSE,2,"Contemporary/Modern, French, Traditional",46,46,KWPT01,Keller Williams Realty,KWBELL,Kevin Bell,,,,,,08/20/2019 10:59:19 AM,08/01/2019 12:00:00 AM,7.052466087
29134511,Single-Family,Active,4301,Dickson,A,Houston,77007,Harris,$450000.00,,,16,Rice Military,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2161,$208.24,,1730,0.0397,$11335013.00,,2011,3,3,1,3.1,6,,3,FALSE,,FALSE,2,"Contemporary/Modern, Other Style, Traditional",55,101,REYN01,The Reyna Realty Group,JDADAMSON,JD Adamson,,,,,,08/29/2019 9:59:43 AM,07/23/2019 12:00:00 AM,4.61344
83388723,Townhouse/Condo,Active,1306,Silver,,Houston,77007,Harris,$450000.00,,,9,Silver Commons,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2527,$178.08,,1825,,,,2013,3,3,1,3.1,6,1,3,FALSE,,FALSE,2,Traditional,65,65,GGPR07,BHGRE Gary Greene,JDRHOU,John Richardson,,,,,,08/12/2019 12:06:03 AM,07/13/2019 12:00:00 AM,10.3726887
4778368,Single-Family,Active,4231,Allen,,Houston,77007,Harris,$452500.00,,,16,Thompson Court,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2366,$191.25,,1597,,,,2019,3,3,1,3.1,7,,3,TRUE,Never Lived In,FALSE,2,Contemporary/Modern,76,263,RRIC01,Riverway Properties           ,MICali,Michael Callihan,,,,,,09/01/2019 8:15:10 AM,07/01/2019 12:00:00 AM,7.633555032
37019970,Single-Family,Active,5233,Petty,,Houston,77007,Harris,$454900.00,,,9,Cottage Grove,,Cottage Grove,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2422,$187.82,,2700,,,,2019,3,2,1,2.1,9,,2,TRUE,To Be Built/Under Construction,FALSE,2,Traditional,55,55,SANH01,In Town Properties,MWTAYLOR,Michael Taylor,,,,,,07/23/2019 3:02:47 PM,07/23/2019 12:00:00 AM,8.309920766
23805268,Townhouse/Condo,Active,628,Knox,,Houston,77007,Harris,$459000.00,,,16,Knox Court,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2685,$170.95,,2086,,,,2000,3,2,1,2.1,11,1,3,FALSE,,FALSE,2,Traditional,0,340,MOHL01,Connected Realty,ShaneHeuman,Shane Heumann,,,,,,09/16/2019 4:57:31 PM,09/16/2019 12:00:00 AM,12.03048593
38290838,Single-Family,Active,5319,Floyd,A,Houston,77007,Harris,$459000.00,,,16,Floyd Twnhms Sec 01,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),LAMAR HIGH SCHOOL (HOUSTON),2144,$214.09,,1528,0.0351,$13076923.00,,2001,3,3,1,3.1,6,,3,FALSE,,FALSE,2,"Contemporary/Modern, Mediterranean",20,20,MJRT01,Fratelli Properties,Fawaz,Jeffrey Fawaz,,,,,,09/05/2019 5:42:50 PM,08/27/2019 12:00:00 AM,3.684419437
80987823,Single-Family,Active,914,Patterson,,Houston,77007,Harris,$459000.00,,,16,Villas/Patterson St,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2415,$190.06,,1624,0.0373,$12305630.00,,2011,3,3,1,3.1,11,1,3,FALSE,,FALSE,2,Contemporary/Modern,10,10,KWHM01,Keller Williams Realty,FIONA,Fiona Gilmour,,,,,,09/06/2019 6:38:01 PM,09/06/2019 12:00:00 AM,7.86516624
77081919,Single-Family,Active,4521,Nett,,Houston,77007,Harris,$459000.00,,,16,Park/Nett Street,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2348,$195.49,,1640,0.0376,$12207447.00,,2016,3,3,1,3.1,6,,3,FALSE,,FALSE,2,Contemporary/Modern,32,32,CMTX01,"Compass RE Texas, LLC",AMARTINI,Ashton Martini,,,,,,09/10/2019 11:48:52 AM,08/15/2019 12:00:00 AM,6.831549872
34237627,Single-Family,Active,1303,Bonner,,Houston,77007,Harris,$459000.00,,,16,RICE MILITARY/WASHINGTON CORRIDOR,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2474,$185.53,,1833,0.0421,$10902613.00,,2014,3,3,1,3.1,8,0,4,FALSE,,FALSE,2,Contemporary/Modern,49,192,RXLL01,RE/MAX Legacy Living,rishi,Nita Chauhan,,,,,,09/03/2019 12:13:06 PM,07/29/2019 12:00:00 AM,8.775365729
76683156,Single-Family,Active,1610,Shearn,A,Houston,77007,Harris,$459900.00,,,9,Grace Landing,,Washington East/Sabine,27 - Houston,CROCKETT ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2289,$200.92,,2500,,,,2019,3,2,1,2.1,5,,2,TRUE,Never Lived In,FALSE,2,Other Style,46,46,TRNR01,Martha Turner Sotheby's,swarrell,Stephen Warrell,,,,,,08/01/2019 12:37:36 PM,08/01/2019 12:00:00 AM,5.852245384
10094802,Single-Family,Active,2710,Cohn Arbor,,Houston,77007,Harris,$459900.00,,,9,Cottage Grove Sec 8 Rep 1,,Cottage Grove,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2181,$210.87,,1404,0.0322,$14282609.00,,2014,3,3,1,3.1,7,,3,FALSE,,FALSE,2,Contemporary/Modern,67,67,ALMX01,AlphaMax Realty Inc.,rachelliu,Hongyan Liu,,,,,,09/07/2019 12:04:52 AM,07/11/2019 12:00:00 AM,4.189378031
93539207,Single-Family,Active,1106,7th,,Houston,77007,Harris,$460000.00,,,9,Park Place/Hts,,Heights/Greater Heights,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2019,$227.84,,1513,0.0347,$13256484.00,,2014,3,3,1,3.1,5,,4,FALSE,,FALSE,2,Traditional,26,26,AXRE01,Krueger Real Estate,JKrueg,James Krueger,,,,,,08/21/2019 10:29:05 AM,08/21/2019 12:00:00 AM,1.688319093
74787712,Single-Family,Active,4317,Feagan,B,Houston,77007,Harris,$464000.00,,,16,Feagan Hill Court,,Rice Military/Washington Corridor,27 - Houston,MEMORIAL ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,2524,$183.84,,2500,0.0574,$8083624.00,,2005,3,2,1,2.1,6,1,2,FALSE,,FALSE,2,"Mediterranean, Other Style, Traditional",69,174,REYN01,The Reyna Realty Group,JDADAMSON,JD Adamson,,,,,,09/12/2019 10:00:11 AM,07/09/2019 12:00:00 AM,9.127130435
4737560,Single-Family,Active,5326,Kiam,,Houston,77007,Harris,$464900.00,,,9,Cottage Grove,,Cottage Grove,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2576,$180.47,,2675,,,,2019,3,2,1,2.1,9,,2,TRUE,To Be Built/Under Construction,FALSE,2,Traditional,20,20,SANH01,In Town Properties,MWTAYLOR,Michael Taylor,,,,,,08/27/2019 3:37:20 PM,08/27/2019 12:00:00 AM,9.844591544
17612564,Single-Family,Active,5328,Kiam,,Houston,77007,Harris,$464900.00,,,9,Cottage Grove,,Cottage Grove,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2532,$183.61,,2675,,,,2019,3,2,1,2.1,10,,2,TRUE,To Be Built/Under Construction,FALSE,2,Traditional,19,19,SANH01,In Town Properties,MWTAYLOR,Michael Taylor,,,,,,08/28/2019 12:58:41 PM,08/28/2019 12:00:00 AM,9.174413198
43061477,Single-Family,Active,5235,Petty,A,Houston,77007,Harris,$464900.00,,,9,Cottage Grove,,Cottage Grove,27 - Houston,LOVE ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2576,$180.47,,2700,,,,2019,3,2,1,2.1,9,,2,TRUE,To Be Built/Under Construction,FALSE,2,Traditional,41,41,SANH01,In Town Properties,MWTAYLOR,Michael Taylor,,,,,,08/06/2019 2:50:19 PM,08/06/2019 12:00:00 AM,9.844591544
